Premise_ID,Argument_ID,annotator,persuasiveness,changeability,premise_agreement,Group_ID
ndchvk,gy9uf2j,group-17_person-0,2,4,3,17
ndchvk,gy9uf2j,group-17_person-1,2,4,3,17
ne60rm,gyfpsx0,group-17_person-0,2,3,3,17
ne60rm,gyfpsx0,group-17_person-1,2,4,3,17
nh33iv,gyvtumc,group-17_person-0,1,1,1,17
nh33iv,gyvtumc,group-17_person-1,2,1,3,17
nhk4ae,gyzio09,group-17_person-0,5,5,6,17
nhk4ae,gyzio09,group-17_person-1,5,5,5,17
nihwkp,gz1ycdv,group-17_person-0,1,4,2,17
nihwkp,gz1ycdv,group-17_person-1,5,5,4,17
nl1uov,gzhluhm,group-17_person-0,3,4,1,17
nl1uov,gzhluhm,group-17_person-1,4,4,3,17
nl5who,gziiqss,group-17_person-0,1,3,4,17
nl5who,gziiqss,group-17_person-1,4,3,4,17
nmg704,gzrjrnq,group-17_person-0,2,3,2,17
nmg704,gzrjrnq,group-17_person-1,1,5,1,17
nmn286,gzv04nu,group-17_person-0,1,2,1,17
nmn286,gzv04nu,group-17_person-1,1,1,1,17
nnntyj,gzvywro,group-17_person-0,2,1,3,17
nnntyj,gzvywro,group-17_person-1,5,5,5,17
noxv6l,h02euih,group-17_person-0,3,2,3,17
noxv6l,h02euih,group-17_person-1,5,2,4,17
nrfbrg,h0iia86,group-17_person-0,1,3,3,17
nrfbrg,h0iia86,group-17_person-1,3,3,3,17
nuaibc,h0wtdsz,group-17_person-0,2,1,2,17
nuaibc,h0wtdsz,group-17_person-1,1,3,2,17
nyxmek,h1n6gsr,group-17_person-0,2,1,2,17
nyxmek,h1n6gsr,group-17_person-1,2,1,2,17
nzucvp,h1ts2s0,group-17_person-0,3,3,1,17
nzucvp,h1suik7,group-17_person-0,3,5,6,17
nzucvp,h1ts2s0,group-17_person-1,3,4,3,17
nzucvp,h1suik7,group-17_person-1,4,5,4,17
o23l13,h248aat,group-17_person-0,3,4,3,17
o23l13,h248aat,group-17_person-1,5,4,6,17
o262wm,h24q7te,group-17_person-0,1,3,3,17
o262wm,h24q7te,group-17_person-1,5,5,6,17
o2gsi5,h26d2au,group-17_person-0,1,3,1,17
o2gsi5,h26d2au,group-17_person-1,3,3,2,17
o3ym3p,h2eitbg,group-17_person-0,3,3,3,17
o3ym3p,h2eitbg,group-17_person-1,3,5,4,17
o6gg0v,h2saq39,group-17_person-0,1,4,4,17
o6gg0v,h2saq39,group-17_person-1,1,4,4,17
o77pl6,h2yymtr,group-17_person-0,2,3,2,17
o77pl6,h2yymtr,group-17_person-1,2,5,1,17
o7d8z5,h337xnd,group-17_person-0,2,3,2,17
o7d8z5,h337xnd,group-17_person-1,1,3,2,17
rwubwp,hre91wr,group-17_person-0,3,2,3,17
rwubwp,hre91wr,group-17_person-1,3,2,3,17
rxccpf,hrlovox,group-17_person-0,1,2,1,17
rxccpf,hrlovox,group-17_person-1,3,2,1,17
s4ffvu,hss8fsm,group-17_person-0,2,5,6,17
s4ffvu,hss8fsm,group-17_person-1,2,5,6,17
s6l5lw,ht4cjtl,group-17_person-0,3,4,3,17
s6l5lw,ht4cjtl,group-17_person-1,5,5,3,17
sb8j11,hu6pjn3,group-17_person-0,2,3,2,17
sb8j11,hu6pjn3,group-17_person-1,1,5,2,17
seew7j,hw5k3cg,group-17_person-0,1,3,1,17
seew7j,hw5k3cg,group-17_person-1,2,3,2,17
sfn2b7,hurjikn,group-17_person-0,1,4,5,17
sfn2b7,hurjikn,group-17_person-1,5,5,5,17
slunrx,hvt08s6,group-17_person-0,5,5,6,17
slunrx,hvt08s6,group-17_person-1,5,5,5,17
sp85bz,hwdllnx,group-17_person-0,1,5,1,17
sp85bz,hwdllnx,group-17_person-1,2,5,3,17
sud1gy,hx99r2t,group-17_person-0,1,3,3,17
sud1gy,hx99r2t,group-17_person-1,2,3,2,17
tbj8tt,i0ed85p,group-17_person-0,1,1,1,17
tbj8tt,i0ed85p,group-17_person-1,1,1,1,17
tcbmiq,i0dka1t,group-17_person-0,2,2,1,17
tcbmiq,i0dka1t,group-17_person-1,3,2,3,17
tedu6e,i0p5869,group-17_person-0,2,1,1,17
tedu6e,i0p5869,group-17_person-1,1,3,1,17
tfp8vd,i0x3n4s,group-17_person-0,2,3,2,17
tfp8vd,i0x3n4s,group-17_person-1,1,5,2,17
tgl3cw,i130vld,group-17_person-0,2,1,3,17
tgl3cw,i130vld,group-17_person-1,1,1,2,17
tiiwju,i1fzcc8,group-17_person-0,1,2,2,17
tiiwju,i1fzcc8,group-17_person-1,1,1,1,17
tppk7g,i2cgcmp,group-17_person-0,1,5,6,17
tppk7g,i2cgcmp,group-17_person-1,1,5,5,17
tspk2j,i2tpcy4,group-17_person-0,3,1,3,17
tspk2j,i2tpcy4,group-17_person-1,4,2,2,17
ty8b3g,i3qsknn,group-17_person-0,5,1,2,17
ty8b3g,i3qsknn,group-17_person-1,4,1,1,17
u00k6s,i437znu,group-17_person-0,1,5,2,17
u00k6s,i437znu,group-17_person-1,2,5,6,17
u03yvj,i43mi2o,group-17_person-0,3,2,3,17
u03yvj,i43mi2o,group-17_person-1,5,5,3,17
u1053z,i49c34j,group-17_person-0,3,4,3,17
u1053z,i49c34j,group-17_person-1,3,5,3,17
u3s0bm,i4smtm5,group-17_person-0,1,1,1,17
u3s0bm,i4smtm5,group-17_person-1,1,2,4,17
u5l0g0,i54rouw,group-17_person-0,1,3,3,17
u5l0g0,i54rouw,group-17_person-1,1,3,6,17
u7czzs,i5fvtm6,group-17_person-0,1,1,2,17
u7czzs,i5fvtm6,group-17_person-1,1,4,6,17
uc7t8x,i69gj99,group-17_person-0,5,1,2,17
uc7t8x,i69gj99,group-17_person-1,5,5,4,17
ui1dtp,i79mrxu,group-17_person-0,4,5,2,17
ui1dtp,i79mrxu,group-17_person-1,5,5,2,17
uz05w8,ia7dc9j,group-17_person-0,1,2,1,17
uz05w8,ia7dc9j,group-17_person-1,5,2,6,17
uzkms3,iabr422,group-17_person-0,5,3,3,17
uzkms3,iabr422,group-17_person-1,5,5,5,17
v07v2c,iaf250p,group-17_person-0,2,2,1,17
v07v2c,iaf250p,group-17_person-1,3,1,6,17
v2zci3,iavekx4,group-17_person-0,2,3,3,17
v2zci3,iavekx4,group-17_person-1,5,1,3,17
v5sqli,ibbw877,group-17_person-0,2,3,1,17
v5sqli,ibbw877,group-17_person-1,5,5,1,17
v6299r,ibfgijw,group-17_person-0,1,3,2,17
v6299r,ibfgijw,group-17_person-1,1,2,1,17
v6eqcg,ibgj1fq,group-17_person-0,3,4,3,17
v6eqcg,ibgj1fq,group-17_person-1,3,5,3,17
vabk7r,ic234m7,group-17_person-0,3,4,3,17
vabk7r,ic234m7,group-17_person-1,5,4,6,17
vbogde,icad0tq,group-17_person-0,5,1,1,17
vbogde,icad0tq,group-17_person-1,5,2,2,17
vf9rc2,icumwjp,group-17_person-0,2,4,6,17
vf9rc2,icumwjp,group-17_person-1,5,4,5,17
vfk3ta,icwo5ld,group-17_person-0,2,3,2,17
vfk3ta,icwo5ld,group-17_person-1,2,3,2,17
vhl7p7,id7w5xt,group-17_person-0,3,3,3,17
vhl7p7,id7w5xt,group-17_person-1,3,3,3,17
vlv9r5,idximx5,group-17_person-0,1,4,1,17
vlv9r5,idximx5,group-17_person-1,4,4,6,17
vm73zo,idzxes8,group-17_person-0,2,3,3,17
vm73zo,idzxes8,group-17_person-1,1,5,3,17
vm83hb,ie86anq,group-17_person-0,3,3,2,17
vm83hb,ie86anq,group-17_person-1,5,3,1,17
vnojas,ie878r0,group-17_person-0,1,2,2,17
vnojas,ie878r0,group-17_person-1,2,2,2,17
vo8nwq,iec7ek1,group-17_person-0,3,2,3,17
vo8nwq,iec7ek1,group-17_person-1,3,2,3,17
vrlaj8,ievxr8i,group-17_person-0,3,5,3,17
vrlaj8,ievxr8i,group-17_person-1,3,5,3,17
vsj74k,if4lh1u,group-17_person-0,4,1,2,17
vsj74k,if4lh1u,group-17_person-1,4,1,2,17
vswhed,ifg4c05,group-17_person-0,2,4,2,17
vswhed,ifg4c05,group-17_person-1,1,4,1,17
vwogyg,ifryav7,group-17_person-0,3,4,3,17
vwogyg,ifryav7,group-17_person-1,3,4,3,17
vz4eyy,ig6xf1y,group-17_person-0,3,4,3,17
vz4eyy,ig6xf1y,group-17_person-1,3,4,3,17
w27nnb,ihcesd3,group-17_person-0,1,2,1,17
w27nnb,ihcesd3,group-17_person-1,1,5,1,17
w34043,igu0bds,group-17_person-0,3,3,1,17
w34043,igu0bds,group-17_person-1,5,4,6,17
w3wfot,ih3xufb,group-17_person-0,1,2,1,17
w3wfot,ih3xufb,group-17_person-1,1,2,5,17
gwfxv0,fsxo8mv,group-03_person-0,1,2,5,3
ix0o22,g63wr0h,group-03_person-0,2,4,3,3
kc75z7,gfs3hly,group-03_person-0,1,3,4,3
f7c6y5,fiajfwb,group-03_person-0,3,2,5,3
lmf1g1,gnwfqr4,group-03_person-0,2,3,2,3
o12h3k,h1yg21a,group-03_person-0,3,3,5,3
eo67v9,fe9n1i4,group-03_person-0,4,2,2,3
hvpree,fyutwca,group-03_person-0,1,3,3,3
jsllbx,gc0xswa,group-03_person-0,1,4,4,3
jbcoza,g8uuy5r,group-03_person-0,3,2,5,3
d8ubmp,f1cs85v,group-03_person-0,4,4,4,3
uf796g,i6sx45m,group-03_person-0,5,2,2,3
gr8gkh,fs3b2ek,group-03_person-0,3,3,4,3
cder4w,ettrdwx,group-03_person-0,4,2,5,3
dpt5d6,f5zis21,group-03_person-0,4,3,3,3
czkuva,eyz1es9,group-03_person-0,3,4,3,3
cbi04t,etfmj0s,group-03_person-0,3,2,2,3
kut5qm,gitxisk,group-03_person-0,3,3,2,3
iroyv9,g51moa6,group-03_person-0,2,3,5,3
k91pnp,gf3dgmn,group-03_person-0,1,4,4,3
nw01pe,h167r53,group-03_person-0,1,2,5,3
jodpcu,gb92t6c,group-03_person-0,1,2,2,3
gpux90,frqpqpx,group-03_person-0,4,3,2,3
e9pji5,fal1nmk,group-03_person-0,1,2,5,3
d6p58m,f0w5w7b,group-03_person-0,2,3,5,3
isttqp,g5a8vbd,group-03_person-0,4,4,4,3
tfip5j,i0w0n9c,group-03_person-0,5,5,4,3
jk9o9i,gaj22wx,group-03_person-0,5,3,3,3
kn8pl5,ghj43yj,group-03_person-0,4,3,5,3
ghxrr9,fqbrxj7,group-03_person-0,2,4,3,3
u3hqzv,i4pg1bo,group-03_person-0,5,2,1,3
ma0w1s,grq3exh,group-03_person-0,3,2,2,3
nk2gzd,gzaqm83,group-03_person-0,3,4,3,3
kiq486,ggshtyh,group-03_person-0,1,2,5,3
lrazpf,golijmk,group-03_person-0,4,2,2,3
gz5x10,ftehoxz,group-03_person-0,5,3,3,3
c6egwj,es9uu1o,group-03_person-0,4,2,5,3
gmpyqy,fr51q5w,group-03_person-0,4,4,3,3
g3xodw,fnvfvs0,group-03_person-0,4,4,3,3
u5l0g0,i53flxc,group-03_person-0,3,3,2,3
t53c0q,hz2zhmc,group-03_person-0,5,3,2,3
cou0f5,ewmroum,group-03_person-0,3,4,4,3
engvem,fdzr51m,group-03_person-0,5,3,4,3
hcsgzt,fvh4v7w,group-03_person-0,2,3,3,3
vl24qr,idt64pm,group-03_person-0,5,4,2,3
lpegoz,goksej8,group-03_person-0,4,3,5,3
su9o6y,hxayk3p,group-03_person-0,1,2,6,3
e62jxn,f9on1t1,group-03_person-0,1,3,3,3
jcdlzh,g92vuxe,group-03_person-0,2,2,5,3
bxorf9,eq8stzu,group-03_person-0,4,3,4,3
f31lqt,fhgsmbw,group-03_person-0,5,4,2,3
hqth8d,fy06x5k,group-03_person-0,2,1,6,3
dmke6p,f53fwlc,group-03_person-0,4,2,5,3
t5w48f,hz7lt25,group-03_person-0,1,2,6,3
o8c7rx,h356usi,group-03_person-0,4,3,3,3
f4abyk,fhredbw,group-03_person-0,1,2,5,3
mccjeg,gs68tow,group-03_person-0,5,3,3,3
je1nvb,g9caay0,group-03_person-0,4,2,5,3
lz1rcm,gq2d67m,group-03_person-0,2,3,2,3
m2nb1a,gql06mj,group-03_person-0,1,2,6,3
kxwhvp,gjegybs,group-03_person-0,2,3,4,3
e97sir,fahirhr,group-03_person-0,3,2,2,3
drs2bl,f6kwzub,group-03_person-0,2,3,3,3
haz807,fv61wd1,group-03_person-0,2,1,6,3
k9xlj1,gf70k1t,group-03_person-0,1,2,2,3
gyvndf,ftcp1o2,group-03_person-0,3,2,5,3
lsgci0,gotkspi,group-03_person-0,4,2,2,3
l6bdhh,gl2h7la,group-03_person-0,5,1,1,3
esy4j9,ffd0gtj,group-03_person-0,4,3,3,3
g0jx95,fna6wk5,group-03_person-0,5,4,3,3
u3hqzv,i4pgzt9,group-03_person-0,1,2,2,3
e4mmqd,f9dgcjq,group-03_person-0,1,4,5,3
gios7b,fqfz3si,group-03_person-0,2,4,5,3
ho8kbt,fy0wtwd,group-03_person-0,2,2,5,3
f6f8nf,fi7are6,group-03_person-0,1,1,2,3
k1mmzj,gdpab0t,group-03_person-0,4,3,3,3
k4j8u1,ge92j66,group-03_person-0,2,4,3,3
hfyqls,fw0usce,group-03_person-0,1,4,4,3
h0epc4,ftlprg9,group-03_person-0,4,2,2,3
e8b3py,fab97hf,group-03_person-0,2,2,5,3
sqhcyg,hwlywhs,group-03_person-0,5,5,4,3
nxjqd2,h1f6z16,group-03_person-0,4,3,2,3
cd09l7,etr63gk,group-03_person-0,3,3,2,3
h8vze4,fuv1zmx,group-03_person-0,5,4,5,3
joh7mj,gb7x1dh,group-03_person-0,3,2,2,3
j6b3f6,g7xaqqd,group-03_person-0,4,2,2,3
w27nnb,igshwmt,group-03_person-0,2,3,3,3
hwju1o,fz00r2t,group-03_person-0,4,2,2,3
dnmdry,f5cmid1,group-03_person-0,1,4,3,3
mgfvpt,gssrzii,group-03_person-0,3,3,4,3
h0sp8d,fto2961,group-03_person-0,5,4,5,3
fw4lvt,fmm7a0h,group-03_person-0,1,1,5,3
ht5ncb,fyf2l6c,group-03_person-0,2,3,5,3
syjebu,hxy33x1,group-03_person-0,2,4,3,3
cs9m41,exea14d,group-03_person-0,5,3,5,3
jo1ulg,gb5btas,group-03_person-0,1,4,4,3
fyv8ko,fn34co5,group-03_person-0,4,4,2,3
kdznjn,gg2xnut,group-03_person-0,1,2,5,3
cd38ol,etrdw0e,group-03_person-0,2,3,4,3
nzucvp,h1ts2s0,group-03_person-0,3,3,3,3
jwl8j4,gcrh19i,group-03_person-0,4,2,2,3
bvupnz,epvqes8,group-03_person-0,1,2,5,3
g23y9a,fnloemq,group-03_person-0,5,2,6,3
iz3cyb,g6h6785,group-03_person-0,3,3,4,3
knplpj,ghlv141,group-03_person-0,1,3,3,3
g1f7lf,fnfc5ob,group-03_person-0,3,3,2,3
cagl55,et9hufs,group-03_person-0,2,3,4,3
szxiso,hy6tzhr,group-03_person-0,1,4,3,3
ee29wz,fbnqpna,group-03_person-0,3,2,2,3
dw146r,f7gzopu,group-03_person-0,3,3,2,3
dbs0ci,f23v4h4,group-03_person-0,4,2,2,3
gcbhyo,fpb5g1q,group-03_person-0,3,3,2,3
kkligc,ghbzfe1,group-03_person-0,5,2,5,3
vp8lwj,iei0cnk,group-03_person-0,2,4,3,3
g2klp8,fnlyyan,group-03_person-0,2,3,2,3
exr4xt,fgfzh5e,group-03_person-0,3,3,3,3
cjywbf,evhgt2v,group-03_person-0,4,2,5,3
jsllbx,gc00vmn,group-03_person-0,4,2,3,3
f8if8x,fin6g2a,group-03_person-0,5,3,5,3
cldiqm,evvuyj8,group-03_person-0,5,4,3,3
vf9rc2,icumwjp,group-03_person-0,1,2,2,3
c806qt,esisd8a,group-03_person-0,2,3,3,3
vw9ex9,ifovxjk,group-03_person-0,1,4,3,3
ui8e8a,i7f8x23,group-03_person-0,4,2,5,3
vpblgz,ieiol9j,group-03_person-0,3,4,4,3
e41rjx,f96bn93,group-03_person-0,2,4,3,3
m00ce0,gq62y9n,group-03_person-0,1,2,5,3
lu2t9z,gp82p8f,group-03_person-0,2,2,2,3
bztzr6,eqxe6nn,group-03_person-0,3,3,2,3
hr9vt8,fy2tyd2,group-03_person-0,2,4,2,3
n5wzq9,gx5fat9,group-03_person-0,3,2,1,3
hnixx6,fxbt0y8,group-03_person-0,2,3,3,3
hv4pyh,fyrj70x,group-03_person-0,3,4,4,3
nqx4sv,h0d5pt3,group-03_person-0,1,4,5,3
efd30k,fbzpiq1,group-03_person-0,1,1,2,3
li0c1b,gn70er0,group-03_person-0,1,2,5,3
vzeywj,igag6p2,group-03_person-0,2,2,1,3
hze7mb,fzie01n,group-03_person-0,5,2,2,3
kojhiq,gi1hcz3,group-03_person-0,3,3,3,3
cc56n1,etloz2j,group-03_person-0,2,3,2,3
gtj52b,fsdd0rh,group-03_person-0,2,2,5,3
dzhxnq,f87lxvg,group-03_person-0,4,2,3,3
enqpfj,feb8skp,group-03_person-0,5,2,2,3
gl5jwu,fqvf0ye,group-03_person-0,5,3,2,3
f6rpy9,fi6kj1h,group-03_person-0,4,3,3,3
g2agom,fnpkeme,group-03_person-0,3,3,5,3
n5oxqp,gx2h2o7,group-03_person-0,5,2,2,3
vlgill,idvmosv,group-03_person-0,2,3,5,3
ew5quz,fg0nu42,group-03_person-0,4,3,3,3
lgx1u5,gmx2z2q,group-03_person-0,3,4,4,3
rw2rfw,hr952km,group-03_person-0,3,3,4,3
nh7mpy,gz00sk9,group-03_person-0,4,3,3,3
dty6ec,f6zoy7n,group-03_person-0,3,4,3,3
h8od3j,fut7zen,group-03_person-0,3,4,4,3
g71ufc,fogb1hy,group-03_person-0,2,3,2,3
jm5gpz,gavhncl,group-03_person-0,4,2,5,3
lp90a6,gob72bm,group-03_person-0,2,2,2,3
ujq4t0,i7lcfpo,group-03_person-0,2,3,3,3
e51rnp,f9h3vze,group-03_person-0,2,2,2,3
gw9756,fstqr7d,group-03_person-0,2,1,2,3
dg2455,f387f0c,group-03_person-0,2,4,5,3
f0lj6c,fgv2i7k,group-03_person-0,3,2,5,3
cdwf8s,etwqkns,group-03_person-0,1,2,6,3
jjc407,ganacmg,group-03_person-0,1,3,5,3
mcpjjd,gs536mv,group-03_person-0,4,2,5,3
l6x2bt,gl3gc1g,group-03_person-0,3,4,3,3
s5kufi,ht2v0b2,group-03_person-0,3,4,3,3
e1ixx0,f8pu7ym,group-03_person-0,3,5,3,3
ir1gcm,g4wtcp2,group-03_person-0,2,3,3,3
c4oi5b,erxn8e7,group-03_person-0,4,3,5,3
f4abyk,fhrywdv,group-03_person-0,1,2,6,3
lo3sg6,go4vr0i,group-03_person-0,4,4,4,3
lfhyzg,gmnd61m,group-03_person-0,3,3,5,3
f4abyk,fhr36ga,group-03_person-0,4,2,6,3
jp2ld5,gbdw64k,group-03_person-0,1,4,3,3
hunyy6,fyqo8i0,group-03_person-0,3,3,2,3
j8blgl,g89xbh4,group-03_person-0,1,4,3,3
mei59t,gshhd5i,group-03_person-0,2,4,4,3
fa48dk,fivuy6l,group-03_person-0,2,2,2,3
d6p58m,f19ew1w,group-03_person-0,3,2,5,3
e0du1x,f8dfmav,group-03_person-0,3,3,4,3
iscjil,g57aym3,group-03_person-0,5,4,3,3
j81kvz,g88kj0y,group-03_person-0,4,4,4,3
nh33iv,gyvtumc,group-03_person-0,3,5,4,3
cdj8uz,etudr30,group-03_person-0,1,4,4,3
khoz4l,ggmb9ys,group-03_person-0,5,2,2,3
ezynvo,fgqhw38,group-03_person-0,4,2,2,3
hp37g3,fxloj7k,group-03_person-0,2,3,2,3
dnfsox,f5aknto,group-03_person-0,2,4,5,3
cx10lx,eyis5el,group-03_person-0,3,2,2,3
vujds9,ifffgn4,group-03_person-0,4,3,4,3
ho8jpg,fxgd66j,group-03_person-0,1,2,5,3
dc0ecq,f26gafk,group-03_person-0,1,3,4,3
l38xa8,gkbthp3,group-03_person-0,1,1,2,3
nt3t01,h0t9yz6,group-03_person-0,4,3,2,3
tj1lxs,i1iniun,group-03_person-0,5,2,2,3
iyo44d,g6e57pu,group-03_person-0,4,4,3,3
cbchav,etez8rw,group-03_person-0,2,4,4,3
vhc14z,idbc08f,group-03_person-0,4,2,3,3
hn8jcl,fx9zd5x,group-03_person-0,5,2,6,3
n2onpx,gx69hg4,group-03_person-0,2,1,5,3
fak64e,fiyp9r4,group-03_person-0,1,3,5,3
j0u0u4,g6v7mfm,group-03_person-0,2,2,5,3
n4to8w,gwy0bc9,group-03_person-0,3,2,5,3
hqmxvf,fxyzsy9,group-03_person-0,3,2,6,3
lelq0v,gmgs3n5,group-03_person-0,5,1,5,3
vej59m,icqejey,group-03_person-0,2,4,3,3
ryk29c,hrq4afb,group-03_person-0,5,1,2,3
n4to8w,gx0nbyz,group-03_person-0,1,2,5,3
itfxxy,g5ez536,group-03_person-0,3,2,6,3
hzk4pp,fzjhbfv,group-03_person-0,4,3,3,3
sxhti3,hxt5zal,group-03_person-0,4,4,2,3
jebkbv,g9eswj9,group-03_person-0,2,2,5,3
s0gsic,hs5zw49,group-03_person-0,2,3,5,3
dpgq5r,f5whq5t,group-03_person-0,3,2,6,3
ua5xgl,i5zoyz4,group-03_person-0,5,1,1,3
ucrd3h,i6qxkya,group-03_person-0,1,1,2,3
gihcx1,fqgv6wz,group-03_person-0,2,4,4,3
ovvyys,hsv3h3v,group-03_person-0,2,3,5,3
cm1pca,ew02llp,group-03_person-0,1,2,3,3
gcwl9v,fpez6uv,group-03_person-0,3,1,2,3
je02p1,g9ddrjw,group-03_person-0,4,3,2,3
l1gbsq,gk0eg0c,group-03_person-0,4,3,5,3
c6jbzm,esbeikf,group-03_person-0,3,2,2,3
sjgujj,icshifb,group-03_person-0,4,4,4,3
imjj3v,g42b730,group-03_person-0,4,1,2,3
fuuqfk,fmet6y5,group-03_person-0,3,4,3,3
s9i8s8,hty7apf,group-03_person-0,4,4,4,3
eqzryh,fezshyd,group-03_person-0,1,3,4,3
cj4to1,evbyy62,group-03_person-0,1,2,5,3
bwhb0p,epyzmsh,group-03_person-0,3,3,5,3
so5rf6,hw6w0i1,group-03_person-0,4,2,2,3
c9nh9j,et1cy6l,group-03_person-0,3,4,4,3
gk25bs,fqpu94w,group-03_person-0,5,4,3,3
ut1xjx,i97a6jn,group-03_person-0,3,2,5,3
nykyt5,h1ntcm6,group-03_person-0,1,4,5,3
gwoiuj,fsw83lf,group-03_person-0,2,3,3,3
hniiwp,fxcto8l,group-03_person-0,1,1,5,3
md9jhn,gs89i61,group-03_person-0,5,3,3,3
nfrasm,gyn1hpw,group-03_person-0,3,3,5,3
rvdky7,hr4ruvw,group-03_person-0,1,4,4,3
nvcepd,h12kixp,group-03_person-0,1,3,5,3
htvx13,fyjcb6i,group-03_person-0,2,5,4,3
kbvewo,gflkmni,group-03_person-0,1,3,3,3
hxuwrr,fz8rwpg,group-03_person-0,3,3,3,3
gctjpe,fpdjujy,group-03_person-0,5,3,5,3
j3gj60,g7bsu9s,group-03_person-0,1,2,5,3
jwi2yo,gcq9t1u,group-03_person-0,2,4,3,3
k3n2ak,ge408r3,group-03_person-0,1,2,5,3
clpkki,evwzkzh,group-03_person-0,5,2,5,3
dfdszt,f3csfk3,group-03_person-0,1,3,3,3
hqth8d,fy115n6,group-03_person-0,4,2,5,3
k8yyqa,gf159ei,group-03_person-0,4,2,2,3
huh1hm,fymzwqf,group-03_person-0,3,1,5,3
n5vuyq,gxikrck,group-03_person-0,1,4,4,3
ly373y,gpu0rt4,group-03_person-0,4,4,2,3
lkbbk0,gnlhzv2,group-03_person-0,4,2,5,3
ces44t,eu520yj,group-03_person-0,5,2,4,3
o8jiel,h35hgi6,group-03_person-0,4,2,6,3
hyfjok,fzfh9q5,group-03_person-0,4,3,2,3
cggo6o,euh2omp,group-03_person-0,3,2,5,3
cr4av4,ex1qur3,group-03_person-0,4,3,3,3
nek1vc,gyixh2f,group-03_person-0,1,1,2,3
eg0eko,fc3lhvf,group-03_person-0,3,3,4,3
hhmte6,fwb4iv4,group-03_person-0,3,2,2,3
gaih9c,fp0e98l,group-03_person-0,2,4,4,3
j80v4e,g88fzd2,group-03_person-0,5,2,5,3
gic2wo,fqdrq4y,group-03_person-0,3,3,3,3
jo91u0,gb6kthb,group-03_person-0,1,3,2,3
ccq46v,etqhyh3,group-03_person-0,2,2,5,3
hdfzqw,fvm6oy2,group-03_person-0,4,1,6,3
n2e7j5,gwiuvse,group-03_person-0,3,3,5,3
g5843o,fo213tq,group-03_person-0,4,3,4,3
e5d7wt,f9j4yiq,group-03_person-0,3,3,6,3
l0bxq9,gjsrs38,group-03_person-0,2,3,2,3
haw2xa,fv57iul,group-03_person-0,3,4,4,3
ckkt03,evqpzqn,group-03_person-0,1,2,6,3
nqfsij,h0cjpq9,group-03_person-0,2,3,5,3
v508a9,ib97ud3,group-03_person-0,3,3,5,3
mh8qjt,gsxfg2l,group-03_person-0,4,3,2,3
dsnbd3,f6qjk1o,group-03_person-0,3,3,5,3
jx8h71,gcv1vqw,group-03_person-0,2,2,5,3
dymvqu,f82oidt,group-03_person-0,4,3,3,3
jmjzrr,gawoimt,group-03_person-0,5,1,2,3
gb70px,fp45uca,group-03_person-0,4,2,2,3
o73jfe,h2wat06,group-03_person-0,3,4,3,3
o8h6m9,h34xl4j,group-03_person-0,3,4,2,3
ndchvk,gy9uf2j,group-03_person-0,1,2,2,3
lmqp8q,gnwj6e1,group-03_person-0,2,3,4,3
v77jjs,ibjco8r,group-03_person-0,1,1,2,3
ix56gq,g6whfpg,group-03_person-0,3,1,2,3
f81etq,fii5yxm,group-03_person-0,5,2,1,3
guxce9,fslbrsv,group-03_person-0,3,3,4,3
hm8teq,fx4liak,group-03_person-0,4,4,3,3
utg54f,i99v42k,group-03_person-0,1,3,5,3
nqmetn,h0cjv9a,group-03_person-0,5,2,5,3
hjvcfh,fwop3p9,group-03_person-0,4,4,5,3
hux6p4,fypy4mn,group-03_person-0,4,4,4,3
f2avyz,fheqzad,group-03_person-0,4,3,2,3
o5vgoj,h2ovyum,group-03_person-0,5,3,4,3
o05efy,h1thild,group-03_person-0,3,4,5,3
eanrdt,fav4hyb,group-03_person-0,4,3,2,3
ts4es4,i2pve09,group-03_person-0,1,2,2,3
gccjex,fpbbevo,group-03_person-0,3,4,4,3
cbmh72,eth2407,group-03_person-0,4,2,5,3
hwfdh8,fyzfdwv,group-03_person-0,4,3,4,3
hu2inl,fykkc4i,group-03_person-0,2,3,5,3
k5yqhb,gejmgga,group-03_person-0,4,2,3,3
lbqam1,glvm2rg,group-03_person-0,1,2,5,3
jzc3do,gdc1087,group-03_person-0,5,4,4,3
hnhpri,fxdogut,group-03_person-0,4,2,2,3
gkq9oo,fqu77ai,group-03_person-0,1,2,5,3
ncnnpe,gy69w20,group-03_person-0,3,1,2,3
npd1v4,h04l2s3,group-03_person-0,3,3,2,3
gwfxv0,fsxo8mv,group-03_person-1,2,2,3,3
ix0o22,g63wr0h,group-03_person-1,3,3,4,3
kc75z7,gfs3hly,group-03_person-1,1,4,3,3
f7c6y5,fiajfwb,group-03_person-1,2,3,4,3
lmf1g1,gnwfqr4,group-03_person-1,1,2,2,3
o12h3k,h1yg21a,group-03_person-1,3,3,3,3
eo67v9,fe9n1i4,group-03_person-1,4,2,2,3
hvpree,fyutwca,group-03_person-1,1,2,2,3
jsllbx,gc0xswa,group-03_person-1,1,2,3,3
jbcoza,g8uuy5r,group-03_person-1,3,2,2,3
d8ubmp,f1cs85v,group-03_person-1,4,2,1,3
uf796g,i6sx45m,group-03_person-1,5,2,1,3
gr8gkh,fs3b2ek,group-03_person-1,2,2,5,3
cder4w,ettrdwx,group-03_person-1,3,2,3,3
dpt5d6,f5zis21,group-03_person-1,3,2,2,3
czkuva,eyz1es9,group-03_person-1,2,2,3,3
